,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,marital_status,education_level,kids,expenses
151,23228.0,1,0,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,3,11,0,36,2334,,5,,,,,,3,,,116,111,0,Married,Graduation,1,116
152,74165.0,0,0,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,3,11,0,45,2583,1,,,,,,,,,5,1281,1269,0,Divorced,PhD,0,1281
153,43482.0,2,1,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,3,11,0,54,2387,,,,3,,,,3,,,60,32,0,Together,Graduation,3,60
154,62551.0,0,0,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,3,11,0,67,2382,1,,,,,,,3,,,394,367,1,Divorced,Graduation,0,394
155,52332.0,0,0,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,3,11,0,61,2464,1,,,,,,,3,,,257,255,1,Divorced,Graduation,0,257
156,66951.0,0,0,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,3,11,0,32,2398,,,4,,,,,3,,,993,869,0,Single,Graduation,0,993
157,26091.0,1,1,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0,63,2283,,,,3,,,,3,,,69,49,0,Together,Graduation,2,69
158,33456.0,1,1,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,55,2228,,,,3,,,,3,,,29,22,0,Together,Graduation,2,29
159,28718.0,1,0,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,3,11,0,38,2510,,5,,,,,,3,,,41,25,0,Married,Graduation,1,41
160,50447.0,2,0,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,3,11,0,50,2228,,5,,,,,,3,,,121,94,0,Married,Graduation,2,121
161,53537.0,1,1,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,3,11,0,61,2309,,,,3,,,,,,5,87,81,0,Together,PhD,2,87
162,52074.0,0,1,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,3,11,0,53,2245,,,4,,,,,3,,,71,23,1,Single,Graduation,1,71
163,80427.0,0,1,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,3,11,0,45,2814,,5,,,,,,,,5,1809,1783,0,Married,PhD,1,1809
164,83837.0,0,0,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,3,11,1,72,2719,,5,,,,,,,,5,1207,1096,2,Married,PhD,0,1207
165,38853.0,1,1,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,50,2196,,5,,,,,,,,5,43,41,0,Married,PhD,2,43
166,38285.0,2,1,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,3,11,0,61,2164,,,,3,,,,3,,,9,8,0,Together,Graduation,3,9
167,78497.0,0,0,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0,69,2369,,5,,,,1,,,,,755,532,1,Married,2n Cycle,0,755
168,51650.0,0,1,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,3,11,0,44,2208,,5,,,,,,,,5,184,177,0,Married,PhD,1,184
169,16248.0,1,0,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,3,11,0,32,2209,,5,,,,1,,,,,48,39,0,Married,2n Cycle,1,48
170,66835.0,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,74,2433,,5,,,,,,,4,,892,751,0,Married,Master,0,892
171,30477.0,1,0,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,3,11,0,36,2317,,5,,,,,,,4,,54,42,0,Married,Master,1,54
172,28249.0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,59,2173,,5,,,,,2,,,,33,23,0,Married,Basic,0,33
173,25271.0,1,0,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,3,11,0,37,2730,,5,,,,,,3,,,43,36,0,Married,Graduation,1,43
174,32303.0,0,1,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,3,11,0,50,2272,,,4,,,,,,,5,37,35,0,Single,PhD,1,37
175,61286.0,0,1,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11,0,54,2490,,5,,,,,,3,,,491,374,0,Married,Graduation,1,491
176,74068.0,0,0,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,3,11,0,44,2626,,5,,,,,,3,,,1566,1551,0,Married,Graduation,0,1566
177,45759.0,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,56,2650,,5,,,,,,,,5,64,60,0,Married,PhD,2,64
178,24882.0,1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,42,2817,,,,3,,,2,,,,44,8,1,Together,Basic,1,44
179,66973.0,0,0,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,3,11,0,31,2567,,,,3,,,,,,5,1180,1078,0,Together,PhD,0,1180
180,38872.0,1,0,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,3,11,0,32,2554,,5,,,,,,3,,,69,47,0,Married,Graduation,1,69
181,51148.0,1,1,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,3,11,0,47,2655,,5,,,,,,3,,,303,291,0,Married,Graduation,2,303
182,31353.0,1,1,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,0,43,2341,,5,,,,,,3,,,24,17,0,Married,Graduation,2,24
183,69661.0,0,0,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,3,11,0,40,2206,,5,,,,,,,4,,826,818,0,Married,Master,0,826
184,80067.0,0,0,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,3,11,0,66,2442,,5,,,,,,3,,,1549,1498,1,Married,Graduation,0,1549
185,86718.0,0,0,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,3,11,0,66,2687,,5,,,,,,3,,,1098,926,0,Married,Graduation,0,1098
186,46854.0,1,1,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,3,11,1,47,2249,,,4,,,,,,,5,184,105,1,Single,PhD,2,184
187,69142.0,0,1,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,3,11,0,68,2159,1,,,,,,,3,,,496,457,1,Divorced,Graduation,1,496
188,75922.0,0,0,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,3,11,0,52,2361,,,4,,,,,3,,,1203,1111,0,Single,Graduation,0,1203
189,63693.0,0,1,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,3,11,0,42,2417,1,,,,,,,3,,,1096,1042,0,Divorced,Graduation,1,1096
190,102160.0,0,0,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,3,11,1,43,2763,,,,3,,,,,,5,1182,1124,3,Together,PhD,0,1182
191,40637.0,1,1,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,55,2506,,,4,,,,,,,5,35,32,0,Single,PhD,2,35
192,18890.0,0,0,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,3,11,1,36,2755,,,4,,,,,,4,,20,5,1,Single,Master,0,20
193,29604.0,1,0,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,3,11,0,32,2362,,,,3,,,,3,,,39,25,1,Together,Graduation,1,39
194,48721.0,1,1,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,3,11,0,57,2571,1,,,,,,,,4,,272,251,0,Divorced,Master,2,272
195,44794.0,0,1,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,54,2180,,5,,,,,,3,,,61,57,0,Married,Graduation,1,61
196,64497.0,0,1,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,3,11,1,66,2816,1,,,,,,,3,,,1612,1420,1,Divorced,Graduation,1,1612
197,46097.0,0,1,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,3,11,0,64,2614,,,,3,,,,3,,,233,225,0,Together,Graduation,1,233
198,77972.0,0,0,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,3,11,0,66,2262,,,,3,,,,3,,,1089,1077,0,Together,Graduation,0,1089
199,44377.0,1,1,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,3,11,0,52,2791,,5,,,,,,,,5,254,244,0,Married,PhD,2,254
200,46014.0,1,1,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,3,11,0,46,2683,,,,3,,,,,4,,497,453,0,Together,Master,2,497
201,70951.0,0,0,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,35,2580,,5,,,,,,3,,,1144,1090,0,Married,Graduation,0,1144
202,41443.0,1,0,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,3,11,0,43,2248,,5,,,,,,3,,,393,304,0,Married,Graduation,1,393
203,52195.0,2,1,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,42,2207,,,4,,,1,,,,,16,15,0,Single,2n Cycle,3,16
204,83790.0,0,0,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,3,11,0,72,2385,,5,,,,,,,4,,1599,1583,2,Married,Master,0,1599
205,44551.0,0,1,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,3,11,0,66,2461,,,,,2,,,,4,,219,153,0,Widow,Master,1,219
206,69508.0,1,0,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,3,11,0,40,2751,,,,3,,,,3,,,1092,1049,0,Together,Graduation,1,1092
207,45204.0,1,0,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,3,11,0,32,2238,,,,3,,1,,,,,96,78,0,Together,2n Cycle,1,96
208,72460.0,0,0,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,3,11,0,51,2386,,5,,,,,,3,,,1037,1027,0,Married,Graduation,0,1037
209,77622.0,0,2,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,3,11,0,50,2235,,,,3,,,,,,5,700,686,0,Together,PhD,2,700
210,30732.0,1,0,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,3,11,0,40,2699,,5,,,,,,,,5,182,179,0,Married,PhD,1,182
211,63887.0,0,1,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,3,11,0,58,2818,1,,,,,,,3,,,1153,1061,0,Divorced,Graduation,1,1153
212,42011.0,1,0,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,3,11,0,42,2619,,,,3,,,,3,,,150,111,0,Together,Graduation,1,150
213,51369.0,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,44,2771,,,,3,,,,3,,,394,212,0,Together,Graduation,1,394
214,51537.0,0,1,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,3,11,0,68,2726,1,,,,,,,3,,,1011,919,0,Divorced,Graduation,1,1011
215,79930.0,0,0,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,3,11,0,48,2849,,5,,,,,,,,5,1736,1719,0,Married,PhD,0,1736
216,34320.0,1,0,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,34,2292,,,,3,,,,,,5,17,17,0,Together,PhD,1,17
217,37070.0,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,54,2625,,,4,,,,,3,,,394,355,0,Single,Graduation,2,394
218,81975.0,0,1,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,3,11,0,58,2699,1,,,,,1,,,,,1561,1534,1,Divorced,2n Cycle,1,1561
219,38590.0,1,0,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,3,11,0,49,2569,,,,3,,,,3,,,19,16,0,Together,Graduation,1,19
220,15033.0,0,0,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,3,11,0,69,2233,,,4,,,,,3,,,15,11,0,Single,Graduation,0,15
221,62745.0,0,1,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,3,11,0,55,2622,,5,,,,,,,,5,1085,1053,0,Married,PhD,1,1085
222,22212.0,1,0,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,3,11,0,45,2361,,5,,,,1,,,,,48,27,0,Married,2n Cycle,1,48
223,23661.0,1,0,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,38,2366,,,,3,,,,,4,,22,21,0,Together,Master,1,22
224,79761.0,0,1,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,3,11,0,62,2427,,,4,,,,,,,5,594,583,0,Single,PhD,1,594
225,7500.0,1,0,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,47,2344,,,4,,,,,3,,,37,17,0,Single,Graduation,1,37
226,73455.0,0,0,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,3,11,0,52,2403,,,,,2,,,3,,,2068,2048,1,Widow,Graduation,0,2068
227,64961.0,0,1,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,3,11,0,62,2712,,,,3,,,,3,,,971,933,0,Together,Graduation,1,971
228,22804.0,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,49,2492,,,4,,,,,3,,,25,24,0,Single,Graduation,1,25
229,73687.0,0,0,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,3,11,1,30,2372,,5,,,,,,3,,,1446,1265,1,Married,Graduation,0,1446
230,61074.0,0,1,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,3,11,0,62,2840,,5,,,,,,3,,,950,798,0,Married,Graduation,1,950
231,31686.0,1,1,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,56,2183,,5,,,,,,,,5,16,15,0,Married,PhD,2,16
232,80134.0,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,48,2564,,5,,,,,,3,,,1610,1530,3,Married,Graduation,1,1610
233,75027.0,0,1,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,3,11,0,67,2695,,5,,,,,,3,,,1313,1236,0,Married,Graduation,1,1313
234,67546.0,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,32,2826,,5,,,,,,,,5,1954,1782,0,Married,PhD,0,1954
235,65176.0,0,1,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,3,11,0,51,2767,,,,3,,,,,4,,1461,1391,0,Together,Master,1,1461
236,31160.0,1,0,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,3,11,0,45,2445,,,4,,,,,,4,,51,38,0,Single,Master,1,51
237,29938.0,1,0,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,3,11,0,35,2404,,,4,,,,,3,,,15,4,0,Single,Graduation,1,15
238,102692.0,0,0,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,3,11,1,46,2609,1,,,,,,,3,,,964,816,4,Divorced,Graduation,0,964
239,26490.0,0,0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,62,2804,,,,3,,1,,,,,185,160,0,Together,2n Cycle,0,185
240,75702.0,1,1,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,3,11,0,53,2828,,,,3,,,,3,,,1118,1088,0,Together,Graduation,2,1118
241,30899.0,1,0,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,46,2783,,,4,,,,,,,5,32,31,0,Single,PhD,1,32
242,63342.0,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,0,59,2780,,,,3,,,,,,5,1080,1059,1,Together,PhD,1,1080
243,45989.0,0,1,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,3,11,0,56,2774,,,4,,,,,3,,,310,298,0,Single,Graduation,1,310
244,18701.0,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,56,2549,,,4,,,,,3,,,34,24,0,Single,Graduation,2,34
245,40737.0,2,1,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,63,2362,,,4,,,,,,,5,15,13,0,Single,PhD,3,15
246,15287.0,1,0,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1,41,2786,1,,,,,,,3,,,18,5,1,Divorced,Graduation,1,18
247,69674.0,0,2,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,3,11,0,52,2562,1,,,,,,,,,5,821,797,0,Divorced,PhD,2,821
248,44159.0,1,0,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,3,11,0,50,2171,,5,,,,,,,4,,268,261,0,Married,Master,1,268
249,37717.0,1,0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,42,2742,,5,,,,,,,,5,20,15,0,Married,PhD,1,20
250,43776.0,1,1,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,3,11,1,68,2670,,,,3,,,,,4,,255,235,0,Together,Master,2,255
251,38179.0,1,1,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,54,2631,,5,,,,,,,4,,70,50,0,Married,Master,2,70
252,80124.0,0,0,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,3,11,0,57,2162,,5,,,,,,3,,,1254,1013,1,Married,Graduation,0,1254
253,38097.0,1,1,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,3,11,1,50,2781,,5,,,,,,,,5,115,46,1,Married,PhD,2,115
254,72940.0,0,0,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,3,11,0,50,2534,,5,,,,,,3,,,865,749,0,Married,Graduation,0,865
255,22070.0,1,0,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,3,11,0,50,2427,,,,3,,,,3,,,46,25,0,Together,Graduation,1,46
256,69267.0,0,0,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,3,11,1,67,2804,,,4,,,,,3,,,1489,1343,0,Single,Graduation,0,1489
257,31788.0,1,0,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,3,11,0,37,2260,,,4,,,,,,4,,54,48,0,Single,Master,1,54
258,61905.0,0,1,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,3,11,0,45,2304,,,,3,,,,,,5,218,205,0,Together,PhD,1,218
259,29315.0,1,1,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,3,11,0,60,2243,,5,,,,,,3,,,44,40,0,Married,Graduation,2,44
260,33378.0,1,1,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,3,11,0,57,2667,1,,,,,,,3,,,89,79,0,Divorced,Graduation,2,89
261,66313.0,0,1,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,3,11,0,57,2445,,,,3,,,,,,5,763,756,0,Together,PhD,1,763
262,60714.0,0,0,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,3,11,1,64,2687,,,4,,,,,3,,,795,633,0,Single,Graduation,0,795
263,77882.0,0,0,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,3,11,0,39,2219,,,,3,,,,,4,,803,788,0,Together,Master,0,803
264,69867.0,0,0,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,3,11,1,34,2612,,,4,,,,,,,5,871,817,1,Single,PhD,0,871
265,63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,52,2593,1,,,,,,,,4,,777,646,0,Divorced,Master,1,777
266,24480.0,1,0,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,3,11,0,39,2662,,5,,,,,2,,,,85,68,0,Married,Basic,1,85
267,51369.0,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,44,2771,,,,3,,,,3,,,394,212,0,Together,Graduation,1,394
268,37760.0,0,0,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,3,11,0,74,2826,,,,3,,,,3,,,289,261,0,Together,Graduation,0,289
269,65640.0,0,1,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,3,11,0,46,2279,,,,3,,,,,,5,395,329,0,Together,PhD,1,395
270,44319.0,1,1,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,3,11,0,45,2232,,5,,,,,,,4,,34,31,0,Married,Master,2,34
271,30631.0,1,0,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,3,11,0,46,2511,,5,,,,,,3,,,50,30,0,Married,Graduation,1,50
272,75278.0,0,0,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,3,11,0,68,2675,,,,3,,,,3,,,856,782,0,Together,Graduation,0,856
273,50898.0,1,1,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,3,11,0,64,2696,,,,3,,,,,4,,724,589,0,Together,Master,2,724
274,79946.0,0,0,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,3,11,0,54,2207,,,,,2,,,3,,,1450,1422,0,Widow,Graduation,0,1450
275,35416.0,0,0,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,3,11,0,71,2540,1,,,,,,,,4,,339,288,0,Divorced,Master,0,339
276,32414.0,0,0,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,3,11,0,36,2519,,,,3,,1,,,,,40,28,1,Together,2n Cycle,0,40
277,38361.0,1,0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,3,11,0,51,2343,,,,3,,,,3,,,123,109,0,Together,Graduation,1,123
278,82497.0,0,0,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,3,11,0,40,2765,,5,,,,,,3,,,1716,1513,1,Married,Graduation,0,1716
279,16626.0,2,0,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,3,11,0,49,2324,,,,3,,,,3,,,55,42,0,Together,Graduation,2,55
280,29672.0,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,3,11,0,55,2633,,,,3,,,,3,,,17,9,0,Together,Graduation,2,17
281,55951.0,0,1,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,3,11,0,68,2834,,,,3,,,,,4,,1334,1294,2,Together,Master,1,1334
282,35388.0,1,0,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,3,11,0,32,2638,1,,,,,1,,,,,24,16,0,Divorced,2n Cycle,1,24
283,42386.0,1,0,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,3,11,0,34,2691,,,,3,,,,,4,,89,78,0,Together,Master,1,89
284,68627.0,0,0,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,3,11,0,38,2692,,,4,,,,,3,,,787,749,0,Single,Graduation,0,787
285,57912.0,0,1,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,3,11,0,55,2263,1,,,,,,,,,5,881,846,1,Divorced,PhD,1,881
286,35246.0,1,1,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,3,11,0,62,2233,1,,,,,,,3,,,52,42,0,Divorced,Graduation,2,52
287,58821.0,0,1,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,3,11,0,64,2419,,,,3,,1,,,,,700,672,0,Together,2n Cycle,1,700
288,46377.0,1,0,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,3,11,0,42,2279,,5,,,,,,,,5,90,90,0,Married,PhD,1,90
289,39747.0,1,0,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,3,11,0,32,2236,,,4,,,,,3,,,221,169,0,Single,Graduation,1,221
290,23976.0,1,0,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,3,11,0,36,2343,,,,3,,,,3,,,41,16,0,Together,Graduation,1,41
291,80950.0,0,0,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,3,11,0,59,2617,,5,,,,,,,4,,1150,1087,1,Married,Master,0,1150
292,27038.0,0,0,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,3,11,1,54,2808,,,,,2,,,3,,,92,77,0,Widow,Graduation,0,92
293,77457.0,0,0,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,3,11,0,73,2275,,,4,,,,,3,,,1146,1135,1,Single,Graduation,0,1146
294,64100.0,0,1,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,3,11,0,56,2451,,5,,,,,,,4,,536,526,1,Married,Master,1,536
295,42670.0,0,0,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,3,11,0,28,2587,,,,3,,,,,4,,226,211,0,Together,Master,0,226
296,12571.0,1,0,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,3,11,0,44,2321,1,,,,,,,3,,,36,19,0,Divorced,Graduation,1,36
297,22574.0,2,1,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,53,2403,,5,,,,,,3,,,35,33,0,Married,Graduation,3,35
298,70893.0,0,0,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,3,11,0,44,2667,,,4,,,,,,4,,1494,1480,0,Single,Master,0,1494
299,54198.0,1,1,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,3,11,0,54,2353,,5,,,,,,3,,,218,201,0,Married,Graduation,2,218
300,28839.0,1,1,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,3,11,0,64,2269,,,,3,,,,,4,,31,30,0,Together,Master,2,31
301,40321.0,1,1,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,3,11,0,48,2494,,5,,,,,,3,,,75,48,0,Married,Graduation,2,75
302,66503.0,1,0,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,3,11,0,35,2843,,,4,,,,,3,,,351,301,0,Single,Graduation,1,351
303,30833.0,1,1,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,3,11,0,69,2507,,5,,,,,,3,,,22,16,0,Married,Graduation,2,22
304,64795.0,0,1,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,3,11,0,49,2687,,5,,,,,,3,,,603,526,0,Married,Graduation,1,603
